Date,"NZ TOTAL(MW)","NZ TOTAL(MVAR)","NI TOTAL(MW)","NI TOTAL(MVAR)","SI TOTAL(MW)","SI TOTAL(MVAR)","Northland (GZ1) (MW)","Northland (GZ1) (MVAR)","Auckland (GZ2) (MW)","Auckland (GZ2) (MVAR)","Hamilton (GZ3) (MW)","Hamilton (GZ3) (MVAR)","Edgecumbe (GZ4) (MW)","Edgecumbe (GZ4) (MVAR)","Hawkes Bay (GZ5) (MW)","Hawkes Bay (GZ5) (MVAR)","Taranaki (GZ6) (MW)","Taranaki (GZ6) (MVAR)","Bunnythorpe (GZ7) (MW)","Bunnythorpe (GZ7) (MVAR)","Wellington (GZ8) (MW)","Wellington (GZ8) (MVAR)","Nelson (GZ9) (MW)","Nelson (GZ9) (MVAR)","Christchurch (GZ10) (MW)","Christchurch (GZ10) (MVAR)","Canterbury (GZ11) (MW)","Canterbury (GZ11) (MVAR)","West Coast (GZ12) (MW)","West Coast (GZ12) (MVAR)","Otago (GZ13) (MW)","Otago (GZ13) (MVAR)","Southland (GZ14) (MW)","Southland (GZ14) (MVAR)"
"25 Jul 2025 11:30",5685.04,143.08,3643.26,54.83,2041.78,88.25,629.69,-16.07,1095.30,23.80,484.87,-5.59,374.80,25.60,211.30,9.90,149.19,16.62,233.20,9.59,464.91,-9.02,187.53,17.10,503.40,-39.40,245.18,-39.00,32.53,-2.62,187.39,-5.85,885.75,158.02
"25 Jul 2025 11:35",5644.50,138.49,3613.63,53.12,2030.87,85.37,617.53,-13.83,1087.10,17.70,481.51,-5.14,370.98,26.17,210.10,10.50,150.17,16.63,231.53,9.44,464.71,-8.35,185.27,15.42,495.40,-40.20,244.64,-39.30,32.47,-2.89,185.69,-6.53,887.40,158.87
"25 Jul 2025 11:40",5627.86,144.28,3605.80,58.77,2022.06,85.51,621.00,-15.91,1088.50,26.50,479.01,-5.17,369.45,26.39,208.80,11.00,149.40,16.09,229.81,9.03,459.83,-9.16,185.62,15.82,492.70,-40.40,242.61,-39.00,32.48,-3.21,182.96,-6.67,885.69,158.97
"25 Jul 2025 11:45",5580.06,133.89,3583.71,57.41,1996.35,76.48,617.01,-15.67,1085.80,28.90,474.72,-5.47,367.05,24.14,206.40,10.00,149.32,15.79,225.86,8.22,457.55,-8.50,184.39,15.51,481.90,-43.00,235.42,-42.10,32.06,-2.86,181.04,-7.27,881.54,156.20
"25 Jul 2025 11:50",5554.04,126.66,3569.16,53.34,1984.88,73.32,610.96,-15.48,1086.00,25.50,472.99,-5.55,365.42,25.09,204.00,8.70,147.39,16.29,225.64,8.01,456.76,-9.22,183.64,16.07,473.50,-44.50,235.77,-42.40,31.62,-2.98,176.76,-7.46,883.59,154.59
"25 Jul 2025 11:55",5519.97,115.16,3543.96,46.10,1976.01,69.06,605.25,-16.03,1081.10,22.10,468.77,-5.65,361.83,23.32,202.30,9.10,148.00,16.38,223.97,7.42,452.74,-10.54,181.63,15.38,471.50,-46.20,232.49,-42.70,31.50,-3.09,176.24,-8.34,882.65,154.01
"25 Jul 2025 12:00",5472.38,113.81,3519.64,49.67,1952.74,64.14,601.31,-16.54,1076.80,27.80,466.47,-6.55,358.24,23.20,199.20,8.10,146.93,16.38,221.07,7.59,449.62,-10.31,178.10,17.13,462.30,-50.10,229.17,-44.70,30.78,-2.72,171.68,-9.54,880.71,154.07
"25 Jul 2025 12:05",5456.54,101.96,3511.68,44.54,1944.86,57.42,598.96,-17.48,1080.60,27.70,462.75,-6.38,355.80,23.20,198.10,7.80,147.53,15.92,221.23,6.19,446.71,-12.41,176.13,16.18,461.40,-51.30,227.33,-45.10,30.81,-3.10,171.79,-10.01,877.40,150.75
"25 Jul 2025 12:10",5422.40,82.43,3490.18,27.39,1932.22,55.04,602.39,-18.93,1061.80,14.90,461.25,-8.10,356.39,22.67,197.50,7.40,147.21,15.67,220.33,6.20,443.31,-12.42,174.56,15.92,455.10,-52.80,225.45,-45.70,30.90,-3.10,170.49,-9.72,875.72,150.44
"25 Jul 2025 12:15",5387.45,74.65,3462.17,21.09,1925.28,53.56,594.52,-18.08,1053.70,11.90,458.65,-9.01,353.84,22.52,195.80,7.10,146.59,15.63,219.19,5.63,439.88,-14.60,173.43,15.94,449.10,-52.90,223.12,-46.40,30.23,-3.60,171.19,-10.09,878.21,150.61
"25 Jul 2025 12:20",5359.54,74.94,3448.46,22.49,1911.08,52.45,588.98,-19.98,1054.40,12.10,455.32,-8.06,352.38,22.64,195.40,7.40,145.37,16.48,216.64,5.71,439.97,-13.80,171.63,16.21,446.90,-53.10,220.62,-46.40,29.93,-3.27,168.17,-10.60,873.83,149.61
"25 Jul 2025 12:25",5345.94,72.75,3443.10,25.63,1902.84,47.12,587.49,-18.61,1063.30,17.50,452.81,-8.73,349.20,21.48,193.90,7.60,145.09,15.57,216.24,5.39,435.07,-14.57,170.14,15.86,442.40,-53.40,217.72,-45.90,28.97,-3.64,168.70,-10.76,874.91,144.96
"25 Jul 2025 12:30",5310.31,65.04,3423.85,16.57,1886.46,48.47,587.48,-20.54,1059.50,14.90,449.00,-10.46,348.40,20.92,192.80,7.00,142.46,14.82,213.13,5.08,431.08,-15.15,169.06,15.94,436.00,-53.90,217.32,-46.20,28.54,-3.73,167.68,-10.73,867.86,147.09
"25 Jul 2025 12:35",5307.46,67.83,3424.54,18.09,1882.92,49.74,586.60,-19.35,1066.80,19.80,446.69,-9.87,347.14,19.73,191.80,2.00,142.17,15.77,213.15,5.42,430.19,-15.41,168.23,16.42,435.20,-54.00,218.43,-46.30,29.18,-3.66,165.61,-10.74,866.27,148.02
"25 Jul 2025 12:40",5305.29,59.82,3422.74,11.26,1882.55,48.56,586.52,-21.35,1068.70,15.20,447.76,-10.14,346.54,19.64,190.50,2.20,142.76,15.82,211.73,4.86,428.23,-14.97,167.54,15.80,435.80,-52.60,216.68,-46.20,28.89,-3.46,165.51,-10.80,868.13,145.82
"25 Jul 2025 12:45",5288.06,66.16,3416.90,19.88,1871.16,46.28,581.13,-22.92,1077.30,23.90,446.77,-9.44,343.22,19.45,189.20,1.50,141.96,16.15,210.61,5.81,426.71,-14.57,162.82,14.41,432.50,-52.70,213.47,-46.30,28.33,-3.72,166.35,-10.65,867.69,145.24
"25 Jul 2025 12:50",5267.85,64.68,3399.90,23.57,1867.95,41.11,577.67,-21.47,1071.70,27.20,441.98,-10.06,347.32,20.02,187.50,1.10,141.73,16.37,209.94,5.36,422.06,-14.95,161.56,12.40,430.10,-53.20,215.58,-47.40,28.26,-3.57,166.47,-10.56,865.98,143.44
"25 Jul 2025 12:55",5233.84,56.34,3369.82,12.51,1864.02,43.83,577.37,-21.06,1051.20,15.70,441.25,-9.58,340.59,19.63,187.30,2.00,140.87,15.85,207.90,4.70,423.34,-14.73,163.03,13.16,428.60,-53.50,215.98,-46.80,28.04,-3.69,164.67,-10.60,863.70,145.26
"25 Jul 2025 13:00",5204.05,41.60,3351.72,1.76,1852.33,39.84,577.75,-21.69,1044.10,10.20,439.51,-10.37,339.49,19.12,184.70,0.80,140.00,15.66,206.31,3.83,419.86,-15.79,162.14,14.09,425.60,-55.40,211.04,-48.10,28.62,-4.24,163.68,-10.72,861.25,144.21
"25 Jul 2025 13:05",5204.02,72.96,3349.32,4.67,1854.70,68.29,581.61,-21.77,1037.20,13.00,441.92,-9.81,337.79,19.36,182.60,-1.50,141.24,16.21,205.97,4.19,420.99,-15.01,161.82,14.23,426.20,-55.60,214.32,-47.40,28.94,-4.70,164.53,-10.17,858.89,171.93
"25 Jul 2025 13:10",5008.50,-32.77,3341.71,-1.02,1666.79,-31.75,577.27,-21.42,1037.90,12.40,438.92,-10.48,338.92,20.01,182.20,-5.30,141.06,15.66,203.60,4.00,421.84,-15.89,161.44,14.51,419.00,-55.70,211.53,-48.20,28.69,-4.81,164.71,-9.91,681.42,72.36
"25 Jul 2025 13:15",5072.75,-2.23,3321.39,-0.81,1751.36,-1.42,572.01,-23.35,1030.50,10.80,436.93,-11.15,336.90,19.56,181.20,-3.20,140.77,16.16,203.24,4.30,419.84,-13.93,160.16,14.46,418.00,-57.40,210.49,-47.30,28.07,-3.97,163.47,-10.58,771.17,103.37
"25 Jul 2025 13:20",5151.65,31.11,3318.10,1.62,1833.55,29.49,572.37,-25.03,1037.10,18.50,433.50,-12.78,336.55,19.74,179.80,-3.70,140.45,16.31,202.11,3.41,416.22,-14.83,159.13,14.00,414.70,-57.80,209.62,-46.20,28.16,-4.65,161.89,-10.23,860.05,134.37
"25 Jul 2025 13:25",5111.39,11.40,3284.44,-15.96,1826.95,27.36,562.49,-25.69,1023.50,5.30,430.65,-14.12,335.48,19.29,179.10,-3.70,140.11,16.04,200.63,3.17,412.48,-16.25,157.83,13.48,412.10,-57.30,205.13,-46.10,27.94,-4.60,160.24,-10.81,863.71,132.69
"25 Jul 2025 13:30",5103.42,11.05,3279.59,-13.95,1823.83,25.00,560.31,-25.83,1027.10,9.00,428.94,-13.61,334.70,19.85,177.60,-6.10,140.65,16.18,199.23,2.28,411.06,-15.72,154.53,12.71,412.70,-57.80,205.42,-46.10,27.66,-4.89,159.53,-10.72,863.99,131.80
"25 Jul 2025 13:35",5083.71,-0.65,3266.92,-21.75,1816.79,21.10,566.95,-26.69,1019.30,4.90,427.28,-13.91,331.30,18.75,176.70,-6.30,140.06,16.21,197.93,2.57,407.40,-17.28,154.28,13.29,409.90,-59.10,205.98,-47.20,27.09,-4.83,156.79,-10.80,862.75,129.74
"25 Jul 2025 13:40",5073.03,12.73,3263.36,-11.92,1809.67,24.65,568.17,-23.63,1018.90,8.20,426.17,-14.23,332.53,19.97,175.50,-5.90,139.88,16.76,197.35,3.35,404.86,-16.44,154.64,13.27,407.10,-59.10,206.19,-45.40,27.23,-4.84,155.07,-10.05,859.44,130.77
"25 Jul 2025 13:45",5081.54,3.84,3275.98,-17.19,1805.56,21.03,570.81,-26.42,1028.50,10.70,428.29,-15.86,330.92,18.27,174.60,-6.80,144.70,15.25,196.02,3.14,402.14,-15.47,155.10,13.67,404.70,-59.60,205.36,-45.60,28.18,-5.20,154.17,-11.03,858.05,128.79
"25 Jul 2025 13:50",5056.71,13.83,3255.90,-11.51,1800.81,25.34,557.88,-23.00,1026.10,11.30,425.98,-15.53,331.20,20.35,174.00,-6.70,144.12,15.74,195.14,3.13,401.48,-16.80,154.35,13.88,402.30,-59.90,204.71,-43.90,27.74,-4.71,154.27,-10.76,857.44,130.73
"25 Jul 2025 13:55",5042.26,11.79,3249.52,-8.47,1792.74,20.26,555.74,-21.05,1021.60,12.00,429.13,-15.50,330.05,20.33,173.50,-6.00,143.11,15.65,195.42,2.82,400.97,-16.72,153.41,13.68,398.90,-60.90,204.46,-45.30,27.55,-4.85,152.73,-11.23,855.69,128.86
"25 Jul 2025 14:00",5023.97,7.89,3230.97,-12.13,1793.00,20.02,553.20,-22.44,1019.20,12.80,425.82,-15.54,327.63,20.10,171.70,-7.90,142.61,15.71,193.81,2.43,397.00,-17.29,153.52,13.32,398.40,-60.90,203.22,-45.30,28.32,-5.09,154.49,-10.84,855.05,128.83
"25 Jul 2025 14:05",5023.58,5.44,3235.69,-13.24,1787.89,18.68,551.42,-25.66,1019.90,10.90,425.54,-15.15,331.16,19.87,172.30,-6.60,142.35,15.92,195.15,3.81,397.87,-16.33,154.17,13.58,398.20,-61.60,202.85,-45.40,27.42,-5.77,154.45,-10.54,850.80,128.41
"25 Jul 2025 14:10",5007.85,-7.05,3223.42,-24.91,1784.43,17.86,546.67,-25.58,1014.90,5.40,426.63,-15.62,331.32,19.50,172.80,-7.90,142.41,15.56,192.96,2.55,395.73,-18.82,154.84,12.81,394.00,-62.90,201.80,-45.50,27.33,-5.80,153.98,-10.78,852.48,130.03
"25 Jul 2025 14:15",5014.63,-7.45,3233.76,-26.95,1780.87,19.50,553.05,-25.72,1013.20,3.50,426.15,-16.02,330.29,19.05,180.30,-6.80,141.76,15.63,192.86,2.80,396.15,-19.39,154.28,12.42,394.80,-62.80,201.68,-45.20,27.17,-5.37,152.21,-11.08,850.73,131.53
"25 Jul 2025 14:20",4994.29,-9.41,3222.22,-27.51,1772.07,18.10,549.11,-26.71,1009.60,4.20,425.83,-15.67,329.24,18.53,178.20,-6.50,142.02,15.49,191.42,2.42,396.80,-19.27,155.57,12.68,393.20,-63.10,200.51,-45.00,27.32,-5.52,151.35,-11.28,844.12,130.32
"25 Jul 2025 14:25",4987.42,-7.35,3216.75,-22.99,1770.67,15.64,552.32,-24.59,1008.80,7.60,424.10,-16.26,327.77,18.67,178.10,-6.70,142.65,15.70,191.57,2.43,391.44,-19.84,153.72,12.35,391.90,-63.90,200.84,-44.40,28.13,-5.72,152.66,-11.45,843.42,128.76
"25 Jul 2025 14:30",4985.90,-15.56,3216.42,-31.19,1769.48,15.63,557.94,-27.88,998.40,-0.70,425.71,-14.59,327.24,18.52,187.20,-4.50,136.16,14.37,190.26,2.66,393.51,-19.07,154.79,13.23,390.40,-64.20,200.07,-45.50,28.09,-5.82,153.21,-11.20,842.92,129.12
"25 Jul 2025 14:35",4965.59,-18.05,3200.53,-35.11,1765.06,17.06,553.24,-30.59,994.90,0.60,423.60,-15.42,326.90,18.72,187.30,-4.70,134.57,12.35,189.32,2.49,390.70,-18.56,154.33,12.47,389.90,-64.60,200.13,-45.00,27.89,-5.89,152.66,-11.13,840.15,131.21
"25 Jul 2025 14:40",4972.01,-27.22,3206.39,-40.05,1765.62,12.83,555.57,-30.69,996.20,-2.70,425.71,-15.35,326.44,18.49,185.40,-5.20,133.13,12.74,189.53,2.08,394.41,-19.42,154.17,11.75,387.90,-65.80,199.74,-47.00,27.95,-5.83,153.66,-11.02,842.20,130.73
"25 Jul 2025 14:45",4952.79,-22.99,3189.79,-35.84,1763.00,12.85,551.02,-32.23,991.40,1.20,426.71,-12.75,325.44,18.73,182.80,-4.80,133.78,11.41,187.71,1.33,390.93,-18.73,154.56,12.48,387.90,-66.00,198.29,-46.20,27.73,-5.63,151.56,-10.72,842.96,128.92
"25 Jul 2025 14:50",4957.53,-28.06,3199.07,-40.98,1758.46,12.92,553.23,-33.68,991.20,-0.10,427.47,-14.40,327.05,18.07,187.30,-3.30,133.40,11.64,189.00,0.75,390.42,-19.96,154.05,11.64,386.10,-66.00,198.19,-47.30,27.56,-5.79,152.56,-11.52,840.00,131.89
"25 Jul 2025 14:55",4934.94,-38.86,3177.02,-52.12,1757.92,13.26,560.70,-33.08,965.20,-13.10,429.10,-12.76,324.68,16.67,188.10,-3.10,133.14,12.07,189.40,1.10,386.70,-19.92,153.33,10.94,385.60,-67.20,197.51,-45.00,27.44,-5.85,151.16,-11.62,842.88,131.99
"25 Jul 2025 15:00",4950.43,-31.60,3195.18,-40.98,1755.25,9.38,558.28,-31.75,982.50,-5.20,431.23,-11.00,325.35,17.15,188.50,-3.70,134.14,12.96,188.99,0.68,386.19,-20.12,151.36,11.08,383.90,-67.40,198.67,-47.00,27.09,-5.79,151.56,-11.72,842.67,130.21
"25 Jul 2025 15:05",4942.00,-46.18,3183.50,-54.75,1758.50,8.57,555.59,-34.68,974.00,-13.20,435.36,-11.57,323.01,16.50,185.50,-3.40,135.48,12.94,189.17,0.24,385.39,-21.58,149.36,10.33,386.00,-68.00,197.03,-48.40,27.20,-5.63,155.26,-11.72,843.65,131.99
"25 Jul 2025 15:10",4962.26,-44.93,3203.45,-53.79,1758.81,8.86,558.54,-37.56,978.80,-11.10,441.09,-10.04,323.10,16.63,186.60,-3.50,136.34,13.26,189.83,0.33,389.15,-21.81,148.25,9.23,384.70,-68.20,196.96,-47.90,27.54,-5.59,156.36,-10.72,845.00,132.04
"25 Jul 2025 15:15",4975.37,-30.67,3207.61,-43.71,1767.76,13.04,560.58,-34.82,981.30,-7.30,439.84,-8.01,322.90,16.68,189.40,-3.50,137.13,14.47,189.73,0.68,386.73,-21.91,148.58,9.16,387.10,-67.40,197.80,-48.10,27.36,-5.58,157.86,-10.92,849.06,135.88
"25 Jul 2025 15:20",5003.31,-24.02,3231.66,-37.81,1771.65,13.79,571.46,-33.77,990.00,-2.80,443.04,-6.90,324.05,16.84,187.90,-4.00,137.04,13.97,190.14,0.89,388.03,-22.04,151.27,8.40,387.00,-67.70,198.10,-48.30,27.19,-5.71,157.76,-10.62,850.33,137.72
"25 Jul 2025 15:25",5028.32,-33.92,3248.71,-47.15,1779.61,13.23,567.99,-35.17,999.00,-8.90,443.10,-8.65,326.91,17.05,189.90,-4.10,140.64,13.75,191.74,1.30,389.43,-22.43,153.86,9.22,387.60,-68.10,199.81,-49.20,26.97,-6.26,158.46,-10.32,852.91,137.89
"25 Jul 2025 15:30",5067.81,-18.60,3279.69,-31.99,1788.12,13.39,567.51,-37.76,1018.80,6.00,447.09,-6.90,327.41,16.89,190.50,-3.80,142.43,15.13,192.24,0.66,393.71,-22.21,154.87,8.95,391.80,-67.50,201.15,-50.60,25.63,-6.02,160.16,-10.32,854.51,138.88
"25 Jul 2025 15:35",5085.87,-20.58,3297.79,-33.37,1788.08,12.79,581.82,-38.28,1015.90,5.60,449.06,-7.05,331.03,17.16,189.90,-3.50,141.92,14.09,194.33,1.19,393.83,-22.58,155.93,8.79,390.00,-68.50,201.53,-51.00,25.54,-6.27,158.86,-11.02,856.22,140.79
"25 Jul 2025 15:40",5090.69,-37.15,3297.96,-46.80,1792.73,9.65,581.30,-38.33,1017.90,1.90,449.94,-6.85,333.15,17.73,177.20,-13.00,142.88,14.42,194.13,0.87,401.46,-23.54,156.07,8.82,391.50,-69.30,202.21,-51.80,26.68,-6.13,159.46,-11.12,856.81,139.18
"25 Jul 2025 15:45",5084.80,-48.20,3286.04,-56.74,1798.76,8.54,573.49,-40.03,1009.20,-4.70,453.14,-7.39,335.84,17.28,178.60,-12.60,145.11,14.56,194.49,0.41,396.17,-24.27,157.74,8.47,394.10,-68.90,204.83,-52.20,26.51,-6.05,159.26,-11.32,856.32,138.54
"25 Jul 2025 15:50",5121.07,-46.49,3318.94,-55.56,1802.13,9.07,586.10,-40.55,1020.40,-3.50,454.23,-6.96,335.24,16.96,178.80,-11.70,145.46,14.05,196.51,-0.16,402.20,-23.70,160.66,8.65,393.80,-69.40,204.71,-51.70,26.96,-6.11,160.16,-11.12,855.84,138.75
"25 Jul 2025 15:55",5135.09,-54.37,3325.60,-58.57,1809.49,4.20,583.42,-42.18,1020.20,-2.60,457.33,-6.83,337.87,15.80,181.30,-11.90,145.77,14.02,197.19,-0.16,402.52,-24.72,161.57,7.46,396.40,-69.30,205.63,-53.80,27.38,-5.77,159.96,-11.52,858.55,137.13
"25 Jul 2025 16:00",5153.85,-58.52,3334.33,-61.88,1819.52,3.36,584.73,-41.68,1017.20,-8.50,459.25,-5.83,337.00,15.68,181.20,-12.20,146.14,13.89,197.37,-0.60,411.44,-22.64,161.74,7.27,399.20,-69.70,209.05,-54.60,27.79,-6.09,160.26,-11.42,861.48,137.90
"25 Jul 2025 16:05",5183.36,-59.79,3352.58,-63.67,1830.78,3.88,585.66,-41.79,1020.20,-7.90,461.84,-5.57,341.72,17.17,184.00,-12.40,148.52,12.84,199.89,-0.94,410.75,-25.08,165.88,7.53,404.20,-69.50,209.74,-55.60,27.73,-5.55,161.06,-11.42,862.17,138.42
"25 Jul 2025 16:10",5229.85,-56.87,3393.86,-58.55,1835.99,1.68,603.82,-41.81,1029.50,-1.70,463.51,-7.18,345.66,17.09,185.60,-12.80,149.06,13.31,201.20,-0.14,415.51,-25.32,166.54,7.49,405.80,-69.40,210.86,-56.20,27.93,-5.28,160.86,-12.52,864.00,137.59
"25 Jul 2025 16:15",5226.07,-67.42,3374.24,-65.56,1851.83,-1.86,597.50,-42.01,996.90,-9.20,468.35,-7.10,349.10,17.85,186.50,-12.80,149.54,13.14,202.47,-0.75,423.88,-24.69,168.75,6.64,413.50,-69.10,212.22,-57.00,28.33,-6.37,162.16,-12.42,866.87,136.39
"25 Jul 2025 16:20",5281.06,-68.00,3412.20,-67.85,1868.86,-0.15,608.78,-42.00,1004.00,-15.30,468.89,-6.77,350.20,17.24,197.00,-10.50,151.13,13.55,206.31,-0.28,425.89,-23.79,171.39,6.44,418.60,-69.30,215.13,-56.50,28.72,-6.16,163.56,-11.52,871.46,136.89
"25 Jul 2025 16:25",5328.44,-54.18,3454.42,-53.20,1874.02,-0.98,617.72,-41.79,1024.20,-4.90,476.75,-2.25,352.19,16.56,200.50,-9.40,153.18,13.70,206.90,-0.73,422.98,-24.39,170.75,6.14,423.80,-70.10,216.13,-57.10,28.74,-5.85,165.06,-11.02,869.54,136.95
"25 Jul 2025 16:30",5360.08,-61.78,3471.99,-60.92,1888.09,-0.86,619.56,-42.21,1030.20,-6.10,474.28,-7.65,354.32,16.92,200.20,-9.40,152.96,12.78,209.37,-1.22,431.10,-24.04,174.17,6.11,426.60,-69.50,219.50,-57.60,29.59,-6.28,166.16,-11.12,872.07,137.53
"25 Jul 2025 16:35",5418.26,-71.90,3514.47,-62.51,1903.79,-9.39,624.47,-42.79,1035.50,-7.30,480.81,-5.87,358.93,14.60,210.40,-8.80,152.99,12.20,212.46,-0.01,438.91,-24.54,174.95,7.24,437.10,-70.60,221.03,-59.20,30.17,-6.43,166.46,-11.22,874.08,130.82
"25 Jul 2025 16:40",5459.28,-71.54,3541.49,-64.12,1917.79,-7.42,631.48,-42.56,1043.70,-7.00,479.83,-9.74,360.98,14.70,213.40,-8.30,154.13,12.41,211.95,0.46,446.02,-24.09,178.43,7.21,440.60,-70.70,224.52,-60.40,30.06,-5.74,169.36,-10.72,874.82,132.93
"25 Jul 2025 16:45",5509.78,-65.99,3578.17,-58.08,1931.61,-7.91,631.98,-41.90,1056.70,-0.80,488.98,-8.97,366.12,14.70,217.00,-8.20,156.60,12.95,216.68,-0.38,444.11,-25.48,181.34,7.55,447.40,-70.60,225.24,-59.70,30.69,-6.03,169.76,-10.72,877.18,131.59
"25 Jul 2025 16:50",5573.46,-64.81,3631.70,-60.97,1941.76,-3.84,656.47,-41.09,1065.00,-6.50,490.37,-10.72,370.25,15.22,217.80,-6.60,157.32,11.90,216.41,-0.77,458.08,-22.41,184.55,7.42,451.00,-69.90,227.10,-59.70,30.01,-5.45,172.06,-10.32,877.04,134.11
"25 Jul 2025 16:55",5617.92,-65.24,3662.71,-55.83,1955.21,-9.41,656.23,-41.10,1077.10,1.40,496.23,-11.48,373.22,14.58,222.80,-5.70,158.69,11.99,219.90,-1.59,458.54,-23.93,185.76,6.42,457.70,-70.00,229.02,-60.40,29.61,-5.45,172.96,-11.32,880.16,131.34
"25 Jul 2025 17:00",5678.98,-65.81,3709.11,-55.20,1969.87,-10.61,671.70,-39.40,1082.90,-1.70,501.71,-11.32,376.74,14.96,227.20,-6.30,159.88,11.68,221.29,-0.96,467.69,-22.16,187.77,5.53,464.50,-70.50,230.88,-60.10,29.85,-5.58,173.16,-10.52,883.71,130.56
"25 Jul 2025 17:05",5709.14,-67.62,3739.03,-55.29,1970.11,-12.33,680.70,-39.10,1093.40,1.50,503.08,-12.32,379.61,16.58,229.00,-9.50,161.43,11.30,223.56,-1.14,468.25,-22.61,190.02,6.28,468.50,-69.80,230.79,-60.10,29.57,-5.74,172.26,-11.12,878.97,128.15
"25 Jul 2025 17:10",5791.40,-47.70,3794.37,-42.63,1997.03,-5.07,687.24,-37.49,1104.60,7.50,513.20,-9.51,386.77,17.37,231.90,-9.10,164.32,11.47,226.60,-1.11,479.74,-21.76,194.27,8.01,478.20,-69.10,234.31,-60.80,30.18,-5.83,175.06,-10.52,885.01,133.17
"25 Jul 2025 17:15",5870.55,-34.28,3854.59,-34.16,2015.96,-0.12,699.32,-36.08,1116.90,8.90,515.20,-13.70,396.95,19.12,236.30,-5.10,164.39,11.94,230.26,-1.44,495.27,-17.80,198.26,8.37,483.80,-68.90,237.23,-60.30,30.69,-5.93,176.36,-11.02,889.62,137.66
"25 Jul 2025 17:20",5978.46,-15.01,3943.73,-12.20,2034.73,-2.81,719.36,-33.04,1149.60,21.40,528.52,-8.63,401.82,18.85,240.90,-3.50,165.47,10.90,235.04,-0.97,503.02,-17.21,201.99,8.88,491.90,-68.30,240.08,-59.50,31.39,-7.30,176.56,-10.62,892.81,134.03
"25 Jul 2025 17:25",6026.74,-29.88,3972.87,-28.11,2053.87,-1.77,724.95,-32.61,1141.00,6.30,531.76,-12.61,411.27,19.81,246.40,-2.90,169.44,11.20,238.90,0.38,509.15,-17.68,204.95,9.07,500.20,-67.30,242.09,-59.70,32.48,-6.55,180.36,-10.12,893.79,132.83
"25 Jul 2025 17:30",6101.87,-33.78,4022.53,-32.46,2079.34,-1.32,727.30,-32.24,1155.50,4.60,538.11,-14.68,416.63,18.68,251.90,-2.70,169.31,11.71,245.48,-0.93,518.30,-16.90,209.01,9.06,508.50,-66.50,246.85,-60.70,32.82,-6.71,181.86,-9.82,900.30,133.35
"25 Jul 2025 17:35",6174.58,-25.41,4078.82,-27.31,2095.76,1.90,749.95,-30.20,1160.00,9.30,543.40,-15.45,422.42,18.97,255.40,-2.80,172.97,11.64,252.25,0.04,522.43,-18.81,210.37,8.87,516.10,-64.70,248.92,-60.00,31.69,-5.73,183.86,-9.32,904.82,132.78
"25 Jul 2025 17:40",6274.42,7.00,4160.20,5.21,2114.22,1.79,757.10,-29.13,1200.10,31.90,553.69,-12.81,428.72,19.81,256.70,-2.60,174.10,12.31,259.20,3.10,530.59,-17.37,212.66,8.85,523.60,-63.70,252.81,-60.10,32.31,-5.76,185.16,-9.72,907.68,132.22
"25 Jul 2025 17:45",6334.90,6.77,4209.22,3.59,2125.68,3.18,776.69,-26.06,1201.00,24.60,559.12,-13.79,437.19,22.57,260.30,-2.20,177.76,12.57,257.85,2.85,539.31,-16.95,215.57,8.25,530.20,-61.90,253.52,-60.00,32.48,-5.74,185.26,-9.52,908.65,132.09
"25 Jul 2025 17:50",6364.54,5.95,4232.44,-0.02,2132.10,5.97,784.56,-24.36,1214.70,20.20,563.89,-13.95,437.21,23.52,252.10,-2.90,179.02,11.05,258.63,2.34,542.33,-15.92,214.94,9.19,533.80,-60.40,255.64,-59.90,32.94,-5.87,186.16,-9.82,908.62,132.77
"25 Jul 2025 17:55",6388.45,10.60,4248.71,2.38,2139.74,8.22,781.95,-23.97,1217.40,18.50,566.45,-14.23,440.86,23.32,254.20,-2.20,180.90,12.47,261.50,4.40,545.45,-15.91,216.46,9.17,538.20,-59.60,258.86,-59.00,33.39,-5.86,186.66,-9.72,906.17,133.23
"25 Jul 2025 18:00",6410.87,-12.07,4270.71,-15.76,2140.16,3.69,794.50,-25.06,1214.30,10.60,568.79,-16.21,443.07,23.63,254.10,-6.00,180.17,11.46,265.73,2.29,550.05,-16.47,218.26,8.70,538.10,-59.80,259.06,-60.30,33.50,-6.36,186.86,-10.52,904.38,131.97
"25 Jul 2025 18:05",6420.32,-2.58,4281.00,-3.51,2139.32,0.93,802.10,-23.77,1214.70,21.60,571.28,-16.29,444.77,23.06,256.90,-3.00,181.12,11.11,262.70,0.82,547.43,-17.04,217.03,8.08,538.10,-60.70,258.76,-60.50,33.71,-6.59,186.36,-10.72,905.36,131.36
"25 Jul 2025 18:10",6418.28,-6.83,4276.90,-9.67,2141.38,2.84,805.49,-22.52,1211.90,12.90,570.11,-16.93,444.75,23.34,254.20,-3.20,180.57,11.51,264.26,2.43,545.62,-17.20,217.55,8.53,539.70,-60.60,258.76,-59.90,33.04,-6.49,188.56,-10.02,903.77,131.32
"25 Jul 2025 18:15",6432.16,6.03,4289.37,2.04,2142.79,3.99,798.71,-21.83,1219.30,16.90,570.85,-16.93,447.34,25.02,253.60,-2.60,181.15,11.75,264.15,3.69,554.27,-13.96,218.24,8.00,539.70,-60.30,259.16,-60.10,33.26,-6.73,189.66,-10.02,902.77,133.14
