STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,PERIOD_INC_INC_005,Year,OCC2_INC_INC_005,Occupation,SEX_INC_INC_005,Sex,QAL_INC_INC_005,Highest qualification,MEASURE_INC_INC_005,Measure,OBS_VALUE,Observation value
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,3,Upper secondary school qualification,MED_HOUR_EARN,,30.93,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,3,Upper secondary school qualification,MED_WEEK_INC,,1285,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,3,Upper secondary school qualification,NO_PEOPLE,,68.3,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,4,Level 1-3 post-school certificate,AV_HOUR_EARN,,30.06,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,4,Level 1-3 post-school certificate,AV_WEEK_INC,,1282,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,4,Level 1-3 post-school certificate,MED_HOUR_EARN,,26.85,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,4,Level 1-3 post-school certificate,MED_WEEK_INC,,1170,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,4,Level 1-3 post-school certificate,NO_PEOPLE,,8.1,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,5,Level 4-6 certificate or diploma,AV_HOUR_EARN,,36.34,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,5,Level 4-6 certificate or diploma,AV_WEEK_INC,,1536,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,5,Level 4-6 certificate or diploma,MED_HOUR_EARN,,32.60,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,5,Level 4-6 certificate or diploma,MED_WEEK_INC,,1400,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,5,Level 4-6 certificate or diploma,NO_PEOPLE,,71.1,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,6,Bachelors degree and level 7 qualification,AV_HOUR_EARN,,47.82,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,6,Bachelors degree and level 7 qualification,AV_WEEK_INC,,2000,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,6,Bachelors degree and level 7 qualification,MED_HOUR_EARN,,39.78,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,6,Bachelors degree and level 7 qualification,MED_WEEK_INC,,1726,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,6,Bachelors degree and level 7 qualification,NO_PEOPLE,,83.5,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,7,Postgraduate qualification,AV_HOUR_EARN,,54.10,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,7,Postgraduate qualification,AV_WEEK_INC,,2367,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,7,Postgraduate qualification,MED_HOUR_EARN,,48.16,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,7,Postgraduate qualification,MED_WEEK_INC,,2110,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,7,Postgraduate qualification,NO_PEOPLE,,42.7,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,8,Post-school qualification not elsewhere classified,AV_HOUR_EARN,,39.49,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,8,Post-school qualification not elsewhere classified,AV_WEEK_INC,,1654,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,8,Post-school qualification not elsewhere classified,MED_HOUR_EARN,,35.00,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,8,Post-school qualification not elsewhere classified,MED_WEEK_INC,,1486,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,8,Post-school qualification not elsewhere classified,NO_PEOPLE,,19.0,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,98,Total All Qualifications,AV_HOUR_EARN,,41.46,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,98,Total All Qualifications,AV_WEEK_INC,,1745,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,98,Total All Qualifications,MED_HOUR_EARN,,34.16,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,98,Total All Qualifications,MED_WEEK_INC,,1438,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,1,Managers,98,Total Both Sexes,98,Total All Qualifications,NO_PEOPLE,,345.6,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,1,No qualification,AV_HOUR_EARN,,38.11,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,1,No qualification,AV_WEEK_INC,,1554,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,1,No qualification,MED_HOUR_EARN,,34.52,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,1,No qualification,MED_WEEK_INC,,1534,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,1,No qualification,NO_PEOPLE,,7.5,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,2,Lower secondary school qualification,AV_HOUR_EARN,,42.14,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,2,Lower secondary school qualification,AV_WEEK_INC,,1690,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,2,Lower secondary school qualification,MED_HOUR_EARN,,36.23,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,2,Lower secondary school qualification,MED_WEEK_INC,,1408,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,2,Lower secondary school qualification,NO_PEOPLE,,3.4,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,3,Upper secondary school qualification,AV_HOUR_EARN,,39.97,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,3,Upper secondary school qualification,AV_WEEK_INC,,1542,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,3,Upper secondary school qualification,MED_HOUR_EARN,,36.03,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,3,Upper secondary school qualification,MED_WEEK_INC,,1458,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,3,Upper secondary school qualification,NO_PEOPLE,,25.8,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,4,Level 1-3 post-school certificate,AV_HOUR_EARN,,32.44,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,4,Level 1-3 post-school certificate,AV_WEEK_INC,,1125,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,4,Level 1-3 post-school certificate,MED_HOUR_EARN,,27.71,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,4,Level 1-3 post-school certificate,MED_WEEK_INC,,1109,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,4,Level 1-3 post-school certificate,NO_PEOPLE,,1.4,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,5,Level 4-6 certificate or diploma,AV_HOUR_EARN,,42.65,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,5,Level 4-6 certificate or diploma,AV_WEEK_INC,,1777,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,5,Level 4-6 certificate or diploma,MED_HOUR_EARN,,38.36,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,5,Level 4-6 certificate or diploma,MED_WEEK_INC,,1630,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,5,Level 4-6 certificate or diploma,NO_PEOPLE,,26.4,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,6,Bachelors degree and level 7 qualification,AV_HOUR_EARN,,45.23,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,6,Bachelors degree and level 7 qualification,AV_WEEK_INC,,1826,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,6,Bachelors degree and level 7 qualification,MED_HOUR_EARN,,39.13,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,6,Bachelors degree and level 7 qualification,MED_WEEK_INC,,1592,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,6,Bachelors degree and level 7 qualification,NO_PEOPLE,,93.1,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,7,Postgraduate qualification,AV_HOUR_EARN,,48.54,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,7,Postgraduate qualification,AV_WEEK_INC,,1917,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,7,Postgraduate qualification,MED_HOUR_EARN,,42.91,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,7,Postgraduate qualification,MED_WEEK_INC,,1726,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,7,Postgraduate qualification,NO_PEOPLE,,66.2,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,8,Post-school qualification not elsewhere classified,AV_HOUR_EARN,,48.96,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,8,Post-school qualification not elsewhere classified,AV_WEEK_INC,,1878,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,8,Post-school qualification not elsewhere classified,MED_HOUR_EARN,,43.15,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,8,Post-school qualification not elsewhere classified,MED_WEEK_INC,,1726,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,8,Post-school qualification not elsewhere classified,NO_PEOPLE,,11.1,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,98,Total All Qualifications,AV_HOUR_EARN,,45.20,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,98,Total All Qualifications,AV_WEEK_INC,,1805,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,98,Total All Qualifications,MED_HOUR_EARN,,40.00,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,98,Total All Qualifications,MED_WEEK_INC,,1630,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,1,Male,98,Total All Qualifications,NO_PEOPLE,,237.2,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,1,No qualification,AV_HOUR_EARN,,32.00,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,1,No qualification,AV_WEEK_INC,,1184,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,1,No qualification,MED_HOUR_EARN,,30.69,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,1,No qualification,MED_WEEK_INC,,1200,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,1,No qualification,NO_PEOPLE,,7.4,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,2,Lower secondary school qualification,AV_HOUR_EARN,,33.44,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,2,Lower secondary school qualification,AV_WEEK_INC,,1145,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,2,Lower secondary school qualification,MED_HOUR_EARN,,30.28,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,2,Lower secondary school qualification,MED_WEEK_INC,,1000,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,2,Lower secondary school qualification,NO_PEOPLE,,3.3,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,3,Upper secondary school qualification,AV_HOUR_EARN,,32.43,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,3,Upper secondary school qualification,AV_WEEK_INC,,1061,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,3,Upper secondary school qualification,MED_HOUR_EARN,,28.77,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,3,Upper secondary school qualification,MED_WEEK_INC,,1019,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,3,Upper secondary school qualification,NO_PEOPLE,,27.3,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,4,Level 1-3 post-school certificate,AV_HOUR_EARN,,29.29,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,4,Level 1-3 post-school certificate,AV_WEEK_INC,,1128,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,4,Level 1-3 post-school certificate,MED_HOUR_EARN,,28.77,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,4,Level 1-3 post-school certificate,MED_WEEK_INC,,1151,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,4,Level 1-3 post-school certificate,NO_PEOPLE,,2.5,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,5,Level 4-6 certificate or diploma,AV_HOUR_EARN,,32.20,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,5,Level 4-6 certificate or diploma,AV_WEEK_INC,,1054,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,5,Level 4-6 certificate or diploma,MED_HOUR_EARN,,30.00,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,5,Level 4-6 certificate or diploma,MED_WEEK_INC,,1055,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,5,Level 4-6 certificate or diploma,NO_PEOPLE,,24.7,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,6,Bachelors degree and level 7 qualification,AV_HOUR_EARN,,37.17,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,6,Bachelors degree and level 7 qualification,AV_WEEK_INC,,1315,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,6,Bachelors degree and level 7 qualification,MED_HOUR_EARN,,33.56,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,6,Bachelors degree and level 7 qualification,MED_WEEK_INC,,1247,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,6,Bachelors degree and level 7 qualification,NO_PEOPLE,,153.4,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,7,Postgraduate qualification,AV_HOUR_EARN,,42.88,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,7,Postgraduate qualification,AV_WEEK_INC,,1564,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,7,Postgraduate qualification,MED_HOUR_EARN,,38.36,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,7,Postgraduate qualification,MED_WEEK_INC,,1496,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,7,Postgraduate qualification,NO_PEOPLE,,91.6,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,8,Post-school qualification not elsewhere classified,AV_HOUR_EARN,,34.26,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,8,Post-school qualification not elsewhere classified,AV_WEEK_INC,,1191,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,8,Post-school qualification not elsewhere classified,MED_HOUR_EARN,,31.97,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,202106,2021,2,Professionals,2,Female,8,Post-school qualification not elsewhere classified,MED_WEEK_INC,,1139,
