report_date,period_type,region,data_source,dataset_description,load_timestamp,..,111,124,1342,159,175,209,21,257,27,464,49,52,66,877,93
1997-05-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,142.0,,,,,,,,,,,,,,,
1997-05-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,50.0,,,,,,,,,,,,,,,
1997-05-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,87.0,,,,,,,,,,,,,,,
1997-05-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,104.0,,,,,,,,,,,,,,,
1997-05-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,68.0,,,,,,,,,,,,,,,
1997-05-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,192.0,,,,,,,,,,,,,,,
1997-05-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,32.0,,,,,,,,,,,,,,,
1997-05-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,138.0,,,,,,,,,,,,,,,
1997-05-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,29.0,,,,,,,,,,,,,,,
1997-05-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1284.0,,,,,,,,,,,,,,,
1997-06-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,224.0,,,,,,,,,,,,,,,
1997-06-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,102.0,,,,,,,,,,,,,,,
1997-06-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,119.0,,,,,,,,,,,,,,,
1997-06-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,45.0,,,,,,,,,,,,,,,
1997-06-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,71.0,,,,,,,,,,,,,,,
1997-06-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,92.0,,,,,,,,,,,,,,,
1997-06-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,56.0,,,,,,,,,,,,,,,
1997-06-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,159.0,,,,,,,,,,,,,,,
1997-06-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,23.0,,,,,,,,,,,,,,,
1997-06-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,112.0,,,,,,,,,,,,,,,
1997-06-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,19.0,,,,,,,,,,,,,,,
1997-06-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1076.0,,,,,,,,,,,,,,,
1997-07-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,15.0,,,,,,,,,,,,,,,
1997-07-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,136.0,,,,,,,,,,,,,,,
1997-07-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,20.0,,,,,,,,,,,,,,,
1997-07-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,48.0,,,,,,,,,,,,,,,
1997-07-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,6.0,,,,,,,,,,,,,,,
1997-07-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,11.0,,,,,,,,,,,,,,,
1997-07-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,28.0,,,,,,,,,,,,,,,
1997-07-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,11.0,,,,,,,,,,,,,,,
1997-07-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,71.0,,,,,,,,,,,,,,,
1997-07-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,7.0,,,,,,,,,,,,,,,
1997-07-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,86.0,,,,,,,,,,,,,,,
1997-07-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,5.0,,,,,,,,,,,,,,,
1997-07-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,445.0,,,,,,,,,,,,,,,
1997-07-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,55.0,,
1997-07-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,123.0,,,,,,,
1997-07-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,117.0,,,,,,,,,,,,,
1997-07-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,116.0,,,,,,,,,,,
1997-07-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,44.0,,,,
1997-07-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,90.0
1997-07-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,74.0,,,,,,,,,,,,,,
1997-07-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,52.0,,,
1997-07-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,142.0,,,,,,,,,
1997-07-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,20.0,,,,,,
1997-07-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,90.0,,,,,,,,,,
1997-07-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,19.0,,,,,,,,
1997-07-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,942.0,,,,,,,,,,,,
1997-07-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,259.0,,,,,,,,,,,,,,,
1997-07-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,137.0,,,,,,,,,,,,,,,
1997-07-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,164.0,,,,,,,,,,,,,,,
1997-07-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,50.0,,,,,,,,,,,,,,,
1997-07-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,101.0,,,,,,,,,,,,,,,
1997-07-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,102.0,,,,,,,,,,,,,,,
1997-07-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,63.0,,,,,,,,,,,,,,,
1997-07-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,213.0,,,,,,,,,,,,,,,
1997-07-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,27.0,,,,,,,,,,,,,,,
1997-07-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,177.0,,,,,,,,,,,,,,,
1997-07-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,24.0,,,,,,,,,,,,,,,
1997-07-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1387.0,,,,,,,,,,,,,,,
1997-08-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,266.0,,,,,,,,,,,,,,,
1997-08-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,113.0,,,,,,,,,,,,,,,
1997-08-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,134.0,,,,,,,,,,,,,,,
1997-08-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,48.0,,,,,,,,,,,,,,,
1997-08-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,100.0,,,,,,,,,,,,,,,
1997-08-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,95.0,,,,,,,,,,,,,,,
1997-08-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,63.0,,,,,,,,,,,,,,,
1997-08-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,202.0,,,,,,,,,,,,,,,
1997-08-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,26.0,,,,,,,,,,,,,,,
1997-08-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,215.0,,,,,,,,,,,,,,,
1997-08-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,22.0,,,,,,,,,,,,,,,
1997-08-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1346.0,,,,,,,,,,,,,,,
1997-09-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,239.0,,,,,,,,,,,,,,,
1997-09-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,121.0,,,,,,,,,,,,,,,
1997-09-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,149.0,,,,,,,,,,,,,,,
1997-09-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,52.0,,,,,,,,,,,,,,,
1997-09-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,106.0,,,,,,,,,,,,,,,
1997-09-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,103.0,,,,,,,,,,,,,,,
1997-09-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,67.0,,,,,,,,,,,,,,,
1997-09-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,211.0,,,,,,,,,,,,,,,
1997-09-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,38.0,,,,,,,,,,,,,,,
1997-09-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,182.0,,,,,,,,,,,,,,,
1997-09-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,27.0,,,,,,,,,,,,,,,
1997-09-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1364.0,,,,,,,,,,,,,,,
1997-10-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,32.0,,,,,,,,,,,,,,,
1997-10-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,149.0,,,,,,,,,,,,,,,
1997-10-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,32.0,,,,,,,,,,,,,,,
1997-10-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,70.0,,,,,,,,,,,,,,,
1997-10-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,10.0,,,,,,,,,,,,,,,
1997-10-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,22.0,,,,,,,,,,,,,,,
1997-10-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,41.0,,,,,,,,,,,,,,,
1997-10-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,22.0,,,,,,,,,,,,,,,
1997-10-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,117.0,,,,,,,,,,,,,,,
1997-10-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,19.0,,,,,,,,,,,,,,,
1997-10-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,94.0,,,,,,,,,,,,,,,
1997-10-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,23.0,,,,,,,,,,,,,,,
1997-10-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,631.0,,,,,,,,,,,,,,,
1997-10-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,70.0,,
1997-10-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,143.0,,,,,,,
1997-10-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,140.0,,,,,,,,,,,,,
1997-10-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,140.0,,,,,,,,,,,
1997-10-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,63.0,,,,
1997-10-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,110.0
1997-10-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,86.0,,,,,,,,,,,,,,
1997-10-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,65.0,,,
1997-10-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,172.0,,,,,,,,,
1997-10-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,36.0,,,,,,
1997-10-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,105.0,,,,,,,,,,
1997-10-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,23.0,,,,,,,,
1997-10-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,1153.0,,,,,,,,,,,,
1997-10-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,292.0,,,,,,,,,,,,,,,
1997-10-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,172.0,,,,,,,,,,,,,,,
1997-10-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,210.0,,,,,,,,,,,,,,,
1997-10-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,74.0,,,,,,,,,,,,,,,
1997-10-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,132.0,,,,,,,,,,,,,,,
1997-10-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,127.0,,,,,,,,,,,,,,,
1997-10-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,87.0,,,,,,,,,,,,,,,
1997-10-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,288.0,,,,,,,,,,,,,,,
1997-10-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,55.0,,,,,,,,,,,,,,,
1997-10-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,199.0,,,,,,,,,,,,,,,
1997-10-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,46.0,,,,,,,,,,,,,,,
1997-10-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1783.0,,,,,,,,,,,,,,,
1997-11-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,303.0,,,,,,,,,,,,,,,
1997-11-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,152.0,,,,,,,,,,,,,,,
1997-11-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,188.0,,,,,,,,,,,,,,,
1997-11-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,64.0,,,,,,,,,,,,,,,
1997-11-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,108.0,,,,,,,,,,,,,,,
1997-11-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,125.0,,,,,,,,,,,,,,,
1997-11-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,101.0,,,,,,,,,,,,,,,
1997-11-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,300.0,,,,,,,,,,,,,,,
1997-11-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,60.0,,,,,,,,,,,,,,,
1997-11-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,208.0,,,,,,,,,,,,,,,
1997-11-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,54.0,,,,,,,,,,,,,,,
1997-11-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1768.0,,,,,,,,,,,,,,,
1997-12-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,301.0,,,,,,,,,,,,,,,
1997-12-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,249.0,,,,,,,,,,,,,,,
1997-12-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,258.0,,,,,,,,,,,,,,,
1997-12-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,91.0,,,,,,,,,,,,,,,
1997-12-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,104.0,,,,,,,,,,,,,,,
1997-12-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,115.0,,,,,,,,,,,,,,,
1997-12-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,179.0,,,,,,,,,,,,,,,
1997-12-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,358.0,,,,,,,,,,,,,,,
1997-12-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,71.0,,,,,,,,,,,,,,,
1997-12-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,244.0,,,,,,,,,,,,,,,
1997-12-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,67.0,,,,,,,,,,,,,,,
1997-12-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,2256.0,,,,,,,,,,,,,,,
1998-01-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,70.0,,,,,,,,,,,,,,,
1998-01-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,191.0,,,,,,,,,,,,,,,
1998-01-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,65.0,,,,,,,,,,,,,,,
1998-01-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,90.0,,,,,,,,,,,,,,,
1998-01-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,22.0,,,,,,,,,,,,,,,
1998-01-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,27.0,,,,,,,,,,,,,,,
1998-01-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,47.0,,,,,,,,,,,,,,,
1998-01-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,58.0,,,,,,,,,,,,,,,
