"","Northland","","","","","","","Auckland","","","","","","","Waikato","","","","","","","Bay of Plenty","","","","","","","Hawke's Bay, Gisborne","","","","","","","Taranaki, Manawatu, Wanganui","","","","","","","Wellington","","","","","","","Nelson, Marlborough, Tasman","","","","","","","Canterbury","","","","","","","West Coast","","","","","","","Otago","","","","","","","Southland","","","","","","","New Zealand","","","","","",""
" ","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend"
"2009M11",126,60,"..","..",66,"..","..",488,249,"..","..",239,"..","..",211,135,"..","..",75,"..","..",223,123,"..","..",100,"..","..",98,69,"..","..",29,"..","..",120,92,"..","..",28,"..","..",232,154,"..","..",77,"..","..",146,71,"..","..",76,"..","..",460,228,"..","..",232,"..","..",116,38,"..","..",78,"..","..",342,123,"..","..",219,"..","..",89,33,"..","..",56,"..","..",2650,1375,1521,1561,1275,1117,1130
"2009M12",208,130,"..","..",79,"..","..",491,253,"..","..",238,"..","..",281,183,"..","..",97,"..","..",348,222,"..","..",126,"..","..",136,99,"..","..",36,"..","..",148,117,"..","..",31,"..","..",218,139,"..","..",80,"..","..",235,131,"..","..",104,"..","..",516,249,"..","..",267,"..","..",135,50,"..","..",86,"..","..",430,184,"..","..",246,"..","..",96,36,"..","..",60,"..","..",3242,1792,1570,1559,1450,1144,1137
"2010M01",332,232,"..","..",99,"..","..",568,297,"..","..",271,"..","..",435,323,"..","..",112,"..","..",522,377,"..","..",145,"..","..",219,174,"..","..",45,"..","..",193,157,"..","..",36,"..","..",263,169,"..","..",94,"..","..",393,267,"..","..",125,"..","..",647,329,"..","..",318,"..","..",170,70,"..","..",100,"..","..",579,279,"..","..",300,"..","..",118,42,"..","..",76,"..","..",4439,2717,1611,1557,1722,1140,1141
"2010M02",183,84,"..","..",99,"..","..",524,260,"..","..",264,"..","..",273,165,"..","..",108,"..","..",303,164,"..","..",140,"..","..",135,92,"..","..",43,"..","..",146,112,"..","..",34,"..","..",267,168,"..","..",99,"..","..",244,122,"..","..",122,"..","..",536,223,"..","..",313,"..","..",153,57,"..","..",96,"..","..",441,152,"..","..",289,"..","..",120,42,"..","..",78,"..","..",3326,1643,1533,1555,1683,1134,1143
"2010M03",165,77,"..","..",88,"..","..",539,276,"..","..",263,"..","..",270,171,"..","..",98,"..","..",290,158,"..","..",132,"..","..",135,95,"..","..",39,"..","..",159,126,"..","..",32,"..","..",267,174,"..","..",93,"..","..",215,111,"..","..",104,"..","..",542,252,"..","..",290,"..","..",142,50,"..","..",92,"..","..",441,165,"..","..",276,"..","..",110,46,"..","..",64,"..","..",3274,1702,1550,1554,1572,1163,1141
"2010M04",146,90,"..","..",56,"..","..",468,259,"..","..",209,"..","..",237,171,"..","..",66,"..","..",276,175,"..","..",102,"..","..",121,96,"..","..",25,"..","..",139,114,"..","..",26,"..","..",222,158,"..","..",64,"..","..",163,99,"..","..",63,"..","..",469,255,"..","..",214,"..","..",112,51,"..","..",61,"..","..",386,179,"..","..",207,"..","..",83,45,"..","..",38,"..","..",2821,1691,1580,1553,1130,1139,1138
"2010M05",87,49,"..","..",38,"..","..",404,226,"..","..",179,"..","..",148,108,"..","..",40,"..","..",183,112,"..","..",71,"..","..",66,53,"..","..",13,"..","..",98,83,"..","..",15,"..","..",184,132,"..","..",52,"..","..",86,52,"..","..",34,"..","..",291,157,"..","..",134,"..","..",62,33,"..","..",28,"..","..",227,105,"..","..",122,"..","..",44,27,"..","..",17,"..","..",1881,1138,1475,1554,743,1120,1133
"2010M06",66,45,"..","..",21,"..","..",356,215,"..","..",141,"..","..",147,115,"..","..",32,"..","..",180,121,"..","..",59,"..","..",61,50,"..","..",11,"..","..",101,86,"..","..",15,"..","..",170,128,"..","..",43,"..","..",70,46,"..","..",24,"..","..",265,156,"..","..",109,"..","..",47,25,"..","..",22,"..","..",234,111,"..","..",123,"..","..",33,25,"..","..",9,"..","..",1731,1123,1592,1556,608,1109,1126
"2010M07",72,48,"..","..",23,"..","..",416,254,"..","..",162,"..","..",172,135,"..","..",37,"..","..",218,156,"..","..",63,"..","..",70,59,"..","..",11,"..","..",144,121,"..","..",23,"..","..",190,140,"..","..",50,"..","..",77,52,"..","..",25,"..","..",350,207,"..","..",143,"..","..",59,29,"..","..",29,"..","..",408,152,"..","..",257,"..","..",39,27,"..","..",12,"..","..",2215,1380,1563,1559,835,1139,1117
"2010M08",64,42,"..","..",22,"..","..",427,256,"..","..",171,"..","..",143,112,"..","..",31,"..","..",172,116,"..","..",56,"..","..",62,53,"..","..",9,"..","..",129,109,"..","..",21,"..","..",161,116,"..","..",45,"..","..",78,54,"..","..",23,"..","..",324,189,"..","..",135,"..","..",50,28,"..","..",22,"..","..",382,139,"..","..",244,"..","..",33,23,"..","..",10,"..","..",2025,1237,1550,1561,789,1109,1107
"2010M09",78,47,"..","..",31,"..","..",438,265,"..","..",173,"..","..",165,131,"..","..",35,"..","..",206,140,"..","..",66,"..","..",73,62,"..","..",12,"..","..",137,120,"..","..",17,"..","..",205,146,"..","..",59,"..","..",90,59,"..","..",31,"..","..",361,214,"..","..",147,"..","..",64,32,"..","..",31,"..","..",324,135,"..","..",189,"..","..",42,23,"..","..",19,"..","..",2184,1373,1563,1564,811,1115,1099
"2010M10",120,70,"..","..",50,"..","..",491,288,"..","..",203,"..","..",215,158,"..","..",57,"..","..",238,158,"..","..",80,"..","..",96,78,"..","..",18,"..","..",138,117,"..","..",21,"..","..",226,161,"..","..",65,"..","..",114,68,"..","..",46,"..","..",408,244,"..","..",164,"..","..",88,50,"..","..",37,"..","..",292,137,"..","..",156,"..","..",56,31,"..","..",25,"..","..",2482,1562,1572,1568,921,1059,1094
"2010M11",118,56,"..","..",62,"..","..",545,300,"..","..",245,"..","..",219,146,"..","..",73,"..","..",242,132,"..","..",109,"..","..",95,68,"..","..",27,"..","..",130,101,"..","..",29,"..","..",224,147,"..","..",76,"..","..",145,71,"..","..",74,"..","..",465,240,"..","..",225,"..","..",109,47,"..","..",63,"..","..",330,125,"..","..",205,"..","..",80,32,"..","..",48,"..","..",2703,1466,1611,1571,1236,1089,1089
"2010M12",202,125,"..","..",76,"..","..",515,280,"..","..",235,"..","..",277,190,"..","..",87,"..","..",321,207,"..","..",114,"..","..",132,99,"..","..",33,"..","..",137,101,"..","..",35,"..","..",226,148,"..","..",77,"..","..",228,132,"..","..",96,"..","..",498,254,"..","..",243,"..","..",120,52,"..","..",68,"..","..",420,171,"..","..",249,"..","..",89,35,"..","..",54,"..","..",3165,1797,1563,1576,1368,1069,1084
"2011M01",327,231,"..","..",97,"..","..",611,329,"..","..",282,"..","..",418,304,"..","..",114,"..","..",485,347,"..","..",138,"..","..",204,158,"..","..",46,"..","..",187,148,"..","..",39,"..","..",249,158,"..","..",92,"..","..",381,259,"..","..",122,"..","..",641,346,"..","..",295,"..","..",163,68,"..","..",94,"..","..",558,253,"..","..",305,"..","..",111,46,"..","..",64,"..","..",4335,2647,1587,1580,1688,1114,1077
"2011M02",172,86,"..","..",86,"..","..",556,284,"..","..",272,"..","..",273,166,"..","..",107,"..","..",295,164,"..","..",130,"..","..",138,92,"..","..",46,"..","..",152,111,"..","..",40,"..","..",265,162,"..","..",103,"..","..",238,117,"..","..",121,"..","..",461,225,"..","..",236,"..","..",152,56,"..","..",96,"..","..",465,156,"..","..",308,"..","..",109,39,"..","..",70,"..","..",3275,1660,1547,1584,1616,1098,1065
"2011M03",160,76,"..","..",84,"..","..",582,314,"..","..",268,"..","..",269,174,"..","..",95,"..","..",280,164,"..","..",115,"..","..",123,85,"..","..",38,"..","..",165,130,"..","..",34,"..","..",279,181,"..","..",98,"..","..",204,107,"..","..",97,"..","..",377,217,"..","..",160,"..","..",131,57,"..","..",75,"..","..",427,180,"..","..",247,"..","..",98,45,"..","..",53,"..","..",3096,1730,1583,1588,1366,1019,1049
"2011M04",150,91,"..","..",59,"..","..",508,293,"..","..",215,"..","..",253,188,"..","..",65,"..","..",272,185,"..","..",88,"..","..",104,79,"..","..",25,"..","..",141,115,"..","..",26,"..","..",232,161,"..","..",71,"..","..",161,100,"..","..",61,"..","..",337,212,"..","..",125,"..","..",104,48,"..","..",56,"..","..",379,186,"..","..",193,"..","..",74,40,"..","..",33,"..","..",2715,1698,1593,1591,1018,1021,1036
"2011M05",85,45,"..","..",40,"..","..",459,273,"..","..",186,"..","..",146,107,"..","..",39,"..","..",188,123,"..","..",65,"..","..",67,53,"..","..",14,"..","..",98,84,"..","..",15,"..","..",197,142,"..","..",55,"..","..",93,54,"..","..",38,"..","..",244,161,"..","..",83,"..","..",56,25,"..","..",31,"..","..",221,118,"..","..",104,"..","..",44,27,"..","..",17,"..","..",1898,1211,1568,1595,687,1029,1033
"2011M06",67,41,"..","..",26,"..","..",401,247,"..","..",155,"..","..",154,123,"..","..",31,"..","..",181,128,"..","..",53,"..","..",62,52,"..","..",10,"..","..",94,83,"..","..",11,"..","..",187,137,"..","..",50,"..","..",80,52,"..","..",28,"..","..",219,152,"..","..",68,"..","..",49,26,"..","..",22,"..","..",210,105,"..","..",105,"..","..",32,21,"..","..",11,"..","..",1736,1166,1630,1598,570,1030,1043
"2011M07",82,57,"..","..",25,"..","..",485,309,"..","..",176,"..","..",181,146,"..","..",35,"..","..",231,169,"..","..",62,"..","..",63,52,"..","..",11,"..","..",138,116,"..","..",22,"..","..",220,166,"..","..",54,"..","..",90,63,"..","..",28,"..","..",280,193,"..","..",87,"..","..",54,30,"..","..",25,"..","..",399,173,"..","..",226,"..","..",36,25,"..","..",11,"..","..",2259,1498,1694,1601,761,1037,1062
"2011M08",70,48,"..","..",22,"..","..",492,295,"..","..",197,"..","..",163,135,"..","..",28,"..","..",214,149,"..","..",65,"..","..",71,61,"..","..",10,"..","..",134,117,"..","..",18,"..","..",217,162,"..","..",55,"..","..",93,66,"..","..",27,"..","..",269,173,"..","..",96,"..","..",47,25,"..","..",22,"..","..",393,161,"..","..",232,"..","..",33,24,"..","..",10,"..","..",2195,1415,1768,1604,781,1095,1082
"2011M09",85,43,"..","..",42,"..","..",488,250,"..","..",238,"..","..",183,117,"..","..",66,"..","..",207,117,"..","..",90,"..","..",86,60,"..","..",26,"..","..",134,99,"..","..",34,"..","..",221,128,"..","..",93,"..","..",91,50,"..","..",41,"..","..",265,165,"..","..",100,"..","..",59,30,"..","..",29,"..","..",323,126,"..","..",197,"..","..",48,25,"..","..",23,"..","..",2189,1211,1381,1605,979,1354,1093
"2011M10",108,59,"..","..",50,"..","..",557,287,"..","..",270,"..","..",221,154,"..","..",68,"..","..",230,147,"..","..",83,"..","..",99,73,"..","..",26,"..","..",142,115,"..","..",26,"..","..",238,148,"..","..",91,"..","..",128,77,"..","..",51,"..","..",311,194,"..","..",116,"..","..",78,39,"..","..",38,"..","..",285,137,"..","..",148,"..","..",48,29,"..","..",19,"..","..",2445,1459,1465,1606,986,1138,1089
"2011M11",123,67,"..","..",56,"..","..",536,264,"..","..",271,"..","..",227,150,"..","..",77,"..","..",246,150,"..","..",97,"..","..",98,68,"..","..",30,"..","..",127,97,"..","..",29,"..","..",243,138,"..","..",105,"..","..",149,78,"..","..",71,"..","..",372,223,"..","..",149,"..","..",107,41,"..","..",66,"..","..",358,157,"..","..",202,"..","..",77,35,"..","..",42,"..","..",2663,1467,1598,1605,1196,1058,1073
"2011M12",196,131,"..","..",65,"..","..",578,313,"..","..",266,"..","..",290,187,"..","..",103,"..","..",321,204,"..","..",117,"..","..",133,95,"..","..",38,"..","..",143,110,"..","..",32,"..","..",220,142,"..","..",78,"..","..",220,134,"..","..",87,"..","..",427,254,"..","..",174,"..","..",123,51,"..","..",72,"..","..",470,215,"..","..",255,"..","..",87,36,"..","..",51,"..","..",3208,1871,1619,1602,1337,1034,1048
"2012M01",321,238,"..","..",83,"..","..",612,321,"..","..",291,"..","..",393,284,"..","..",109,"..","..",437,307,"..","..",129,"..","..",186,144,"..","..",42,"..","..",197,156,"..","..",41,"..","..",254,165,"..","..",90,"..","..",354,237,"..","..",118,"..","..",519,316,"..","..",203,"..","..",161,65,"..","..",96,"..","..",608,303,"..","..",305,"..","..",109,48,"..","..",61,"..","..",4152,2583,1570,1598,1568,1036,1022
"2012M02",180,102,"..","..",79,"..","..",582,315,"..","..",267,"..","..",287,182,"..","..",105,"..","..",280,162,"..","..",118,"..","..",136,97,"..","..",40,"..","..",166,124,"..","..",42,"..","..",271,175,"..","..",95,"..","..",231,119,"..","..",112,"..","..",402,223,"..","..",179,"..","..",140,58,"..","..",82,"..","..",436,175,"..","..",261,"..","..",97,44,"..","..",54,"..","..",3209,1776,1655,1595,1433,977,1003
"2012M03",142,80,"..","..",63,"..","..",620,336,"..","..",284,"..","..",274,180,"..","..",93,"..","..",261,153,"..","..",108,"..","..",123,84,"..","..",39,"..","..",175,140,"..","..",35,"..","..",266,175,"..","..",91,"..","..",195,107,"..","..",88,"..","..",392,224,"..","..",168,"..","..",123,49,"..","..",74,"..","..",414,186,"..","..",228,"..","..",86,39,"..","..",47,"..","..",3071,1754,1614,1591,1317,990,996
"2012M04",126,78,"..","..",48,"..","..",537,304,"..","..",232,"..","..",240,172,"..","..",68,"..","..",263,173,"..","..",90,"..","..",90,69,"..","..",21,"..","..",137,114,"..","..",23,"..","..",209,147,"..","..",62,"..","..",151,93,"..","..",58,"..","..",343,216,"..","..",126,"..","..",103,49,"..","..",53,"..","..",391,200,"..","..",191,"..","..",69,39,"..","..",31,"..","..",2659,1656,1559,1589,1003,1000,996
"2012M05",80,49,"..","..",31,"..","..",458,267,"..","..",191,"..","..",160,118,"..","..",42,"..","..",172,110,"..","..",62,"..","..",66,52,"..","..",14,"..","..",99,86,"..","..",13,"..","..",188,138,"..","..",50,"..","..",92,59,"..","..",32,"..","..",242,164,"..","..",78,"..","..",57,29,"..","..",28,"..","..",237,124,"..","..",113,"..","..",42,27,"..","..",15,"..","..",1893,1224,1571,1588,669,989,1000
"2012M06",67,46,"..","..",21,"..","..",453,273,"..","..",180,"..","..",167,131,"..","..",37,"..","..",176,126,"..","..",50,"..","..",61,52,"..","..",9,"..","..",98,85,"..","..",13,"..","..",176,132,"..","..",44,"..","..",80,55,"..","..",25,"..","..",225,163,"..","..",63,"..","..",44,25,"..","..",18,"..","..",230,121,"..","..",110,"..","..",32,25,"..","..",7,"..","..",1809,1232,1700,1588,577,1033,1003
"2012M07",71,52,"..","..",20,"..","..",448,261,"..","..",186,"..","..",169,133,"..","..",37,"..","..",191,139,"..","..",52,"..","..",60,50,"..","..",9,"..","..",136,114,"..","..",22,"..","..",189,145,"..","..",44,"..","..",84,58,"..","..",26,"..","..",271,192,"..","..",79,"..","..",57,31,"..","..",26,"..","..",398,171,"..","..",227,"..","..",35,25,"..","..",11,"..","..",2108,1370,1544,1588,738,1007,1005
"2012M08",60,43,"..","..",17,"..","..",476,298,"..","..",177,"..","..",146,114,"..","..",33,"..","..",169,116,"..","..",53,"..","..",54,45,"..","..",9,"..","..",118,100,"..","..",18,"..","..",172,130,"..","..",42,"..","..",76,53,"..","..",24,"..","..",262,173,"..","..",89,"..","..",46,26,"..","..",20,"..","..",378,157,"..","..",221,"..","..",35,22,"..","..",13,"..","..",1993,1276,1588,1589,717,1007,1007
"2012M09",79,53,"..","..",26,"..","..",470,279,"..","..",190,"..","..",173,138,"..","..",35,"..","..",193,138,"..","..",55,"..","..",68,57,"..","..",11,"..","..",131,114,"..","..",17,"..","..",213,161,"..","..",53,"..","..",91,64,"..","..",27,"..","..",284,191,"..","..",93,"..","..",59,33,"..","..",26,"..","..",311,148,"..","..",163,"..","..",39,26,"..","..",13,"..","..",2111,1402,1603,1591,709,986,1010
"2012M10",112,70,"..","..",42,"..","..",574,315,"..","..",258,"..","..",213,158,"..","..",56,"..","..",235,156,"..","..",79,"..","..",97,73,"..","..",24,"..","..",133,109,"..","..",24,"..","..",236,176,"..","..",60,"..","..",123,82,"..","..",41,"..","..",348,226,"..","..",123,"..","..",86,49,"..","..",38,"..","..",317,159,"..","..",158,"..","..",53,33,"..","..",20,"..","..",2527,1605,1618,1594,923,1068,1016
"2012M11",117,63,"..","..",54,"..","..",595,332,"..","..",263,"..","..",219,146,"..","..",73,"..","..",224,122,"..","..",103,"..","..",98,68,"..","..",29,"..","..",125,97,"..","..",29,"..","..",247,171,"..","..",76,"..","..",138,73,"..","..",65,"..","..",366,209,"..","..",157,"..","..",100,40,"..","..",60,"..","..",330,133,"..","..",197,"..","..",70,33,"..","..",37,"..","..",2629,1487,1612,1598,1142,1015,1027
"2012M12",194,127,"..","..",66,"..","..",602,317,"..","..",284,"..","..",290,198,"..","..",92,"..","..",311,194,"..","..",117,"..","..",133,96,"..","..",37,"..","..",141,109,"..","..",33,"..","..",247,160,"..","..",87,"..","..",221,131,"..","..",90,"..","..",435,239,"..","..",195,"..","..",130,50,"..","..",80,"..","..",492,225,"..","..",266,"..","..",82,37,"..","..",45,"..","..",3277,1885,1625,1603,1392,1070,1040
"2013M01",315,231,"..","..",84,"..","..",636,337,"..","..",299,"..","..",429,311,"..","..",118,"..","..",442,309,"..","..",134,"..","..",180,136,"..","..",43,"..","..",183,144,"..","..",39,"..","..",268,175,"..","..",93,"..","..",347,241,"..","..",106,"..","..",528,301,"..","..",228,"..","..",135,50,"..","..",85,"..","..",577,295,"..","..",282,"..","..",105,47,"..","..",58,"..","..",4143,2575,1586,1608,1568,1044,1056
"2013M02",168,93,"..","..",75,"..","..",604,311,"..","..",293,"..","..",281,171,"..","..",110,"..","..",310,178,"..","..",132,"..","..",128,83,"..","..",45,"..","..",148,110,"..","..",38,"..","..",257,168,"..","..",89,"..","..",234,123,"..","..",112,"..","..",420,200,"..","..",220,"..","..",142,50,"..","..",92,"..","..",462,178,"..","..",284,"..","..",104,41,"..","..",63,"..","..",3258,1706,1582,1614,1552,1059,1070
"2013M03",170,106,"..","..",65,"..","..",655,347,"..","..",308,"..","..",315,214,"..","..",100,"..","..",312,188,"..","..",124,"..","..",138,93,"..","..",45,"..","..",179,140,"..","..",39,"..","..",275,185,"..","..",91,"..","..",216,118,"..","..",97,"..","..",436,246,"..","..",191,"..","..",130,50,"..","..",79,"..","..",476,213,"..","..",263,"..","..",96,46,"..","..",51,"..","..",3399,1946,1790,1619,1453,1095,1084
"2013M04",119,69,"..","..",50,"..","..",546,292,"..","..",254,"..","..",222,151,"..","..",71,"..","..",247,148,"..","..",100,"..","..",95,66,"..","..",29,"..","..",122,93,"..","..",29,"..","..",223,154,"..","..",69,"..","..",142,80,"..","..",62,"..","..",353,200,"..","..",153,"..","..",97,44,"..","..",53,"..","..",388,187,"..","..",201,"..","..",69,38,"..","..",32,"..","..",2625,1522,1442,1625,1103,1090,1098
"2013M05",83,50,"..","..",32,"..","..",497,273,"..","..",224,"..","..",158,116,"..","..",41,"..","..",192,123,"..","..",69,"..","..",70,54,"..","..",16,"..","..",101,83,"..","..",18,"..","..",216,162,"..","..",54,"..","..",103,62,"..","..",41,"..","..",275,177,"..","..",98,"..","..",56,27,"..","..",29,"..","..",250,126,"..","..",124,"..","..",42,28,"..","..",15,"..","..",2043,1283,1626,1632,761,1110,1108
"2013M06",69,46,"..","..",23,"..","..",442,264,"..","..",179,"..","..",151,118,"..","..",34,"..","..",180,122,"..","..",58,"..","..",58,48,"..","..",9,"..","..",96,82,"..","..",14,"..","..",195,149,"..","..",46,"..","..",82,53,"..","..",29,"..","..",246,168,"..","..",79,"..","..",43,24,"..","..",19,"..","..",262,124,"..","..",138,"..","..",30,23,"..","..",7,"..","..",1855,1220,1670,1638,635,1124,1114
"2013M07",70,48,"..","..",21,"..","..",489,286,"..","..",203,"..","..",186,148,"..","..",38,"..","..",212,148,"..","..",65,"..","..",68,57,"..","..",10,"..","..",152,130,"..","..",22,"..","..",212,162,"..","..",50,"..","..",85,56,"..","..",28,"..","..",290,195,"..","..",95,"..","..",53,27,"..","..",25,"..","..",427,187,"..","..",241,"..","..",34,23,"..","..",11,"..","..",2278,1468,1659,1645,810,1109,1113
"2013M08",64,44,"..","..",20,"..","..",490,290,"..","..",200,"..","..",159,125,"..","..",34,"..","..",188,128,"..","..",60,"..","..",57,48,"..","..",9,"..","..",131,109,"..","..",22,"..","..",189,142,"..","..",47,"..","..",85,59,"..","..",26,"..","..",273,173,"..","..",101,"..","..",48,26,"..","..",23,"..","..",420,174,"..","..",246,"..","..",33,22,"..","..",12,"..","..",2137,1340,1660,1652,798,1131,1108
"2013M09",77,50,"..","..",27,"..","..",522,312,"..","..",210,"..","..",185,143,"..","..",42,"..","..",215,146,"..","..",69,"..","..",72,59,"..","..",13,"..","..",139,118,"..","..",21,"..","..",195,148,"..","..",47,"..","..",92,62,"..","..",30,"..","..",298,186,"..","..",111,"..","..",57,30,"..","..",27,"..","..",323,156,"..","..",167,"..","..",40,24,"..","..",17,"..","..",2215,1434,1638,1660,780,1093,1104
"2013M10",108,69,"..","..",39,"..","..",571,344,"..","..",228,"..","..",223,167,"..","..",56,"..","..",242,157,"..","..",86,"..","..",96,76,"..","..",20,"..","..",138,115,"..","..",23,"..","..",239,177,"..","..",62,"..","..",116,76,"..","..",40,"..","..",370,238,"..","..",132,"..","..",76,37,"..","..",39,"..","..",330,164,"..","..",166,"..","..",55,32,"..","..",23,"..","..",2566,1652,1669,1668,914,1061,1103
"2013M11",116,61,"..","..",55,"..","..",616,332,"..","..",284,"..","..",227,151,"..","..",76,"..","..",254,133,"..","..",121,"..","..",96,68,"..","..",28,"..","..",142,111,"..","..",31,"..","..",243,164,"..","..",79,"..","..",151,80,"..","..",71,"..","..",405,226,"..","..",180,"..","..",107,37,"..","..",70,"..","..",366,153,"..","..",213,"..","..",81,36,"..","..",45,"..","..",2805,1552,1678,1677,1253,1115,1106
"2013M12",206,134,"..","..",71,"..","..",601,330,"..","..",271,"..","..",312,213,"..","..",100,"..","..",341,212,"..","..",130,"..","..",133,97,"..","..",36,"..","..",157,124,"..","..",33,"..","..",241,151,"..","..",90,"..","..",224,129,"..","..",95,"..","..",446,243,"..","..",204,"..","..",136,47,"..","..",89,"..","..",491,214,"..","..",277,"..","..",97,39,"..","..",59,"..","..",3387,1932,1659,1686,1454,1112,1113
"2014M01",345,257,"..","..",88,"..","..",669,350,"..","..",318,"..","..",436,318,"..","..",118,"..","..",495,349,"..","..",146,"..","..",185,148,"..","..",36,"..","..",210,166,"..","..",45,"..","..",256,162,"..","..",94,"..","..",364,245,"..","..",120,"..","..",562,323,"..","..",239,"..","..",159,63,"..","..",96,"..","..",603,276,"..","..",326,"..","..",115,51,"..","..",64,"..","..",4398,2708,1688,1695,1690,1137,1119
"2014M02",177,96,"..","..",81,"..","..",652,340,"..","..",312,"..","..",305,191,"..","..",115,"..","..",313,177,"..","..",136,"..","..",126,86,"..","..",40,"..","..",160,124,"..","..",36,"..","..",264,171,"..","..",93,"..","..",259,133,"..","..",127,"..","..",478,239,"..","..",239,"..","..",153,55,"..","..",98,"..","..",524,203,"..","..",320,"..","..",103,40,"..","..",63,"..","..",3515,1855,1717,1703,1660,1134,1124
"2014M03",149,82,"..","..",67,"..","..",639,349,"..","..",290,"..","..",289,186,"..","..",103,"..","..",283,160,"..","..",123,"..","..",125,88,"..","..",37,"..","..",166,134,"..","..",32,"..","..",265,180,"..","..",85,"..","..",215,111,"..","..",105,"..","..",459,249,"..","..",210,"..","..",133,48,"..","..",85,"..","..",476,200,"..","..",276,"..","..",105,48,"..","..",57,"..","..",3304,1834,1688,1712,1470,1103,1127
"2014M04",155,108,"..","..",47,"..","..",566,320,"..","..",247,"..","..",269,195,"..","..",74,"..","..",297,187,"..","..",109,"..","..",109,83,"..","..",25,"..","..",135,112,"..","..",23,"..","..",242,169,"..","..",73,"..","..",167,100,"..","..",67,"..","..",410,242,"..","..",168,"..","..",115,51,"..","..",64,"..","..",470,240,"..","..",230,"..","..",82,42,"..","..",40,"..","..",3016,1849,1763,1720,1168,1140,1128
"2014M05",97,61,"..","..",36,"..","..",538,323,"..","..",215,"..","..",182,140,"..","..",42,"..","..",210,138,"..","..",72,"..","..",71,56,"..","..",15,"..","..",109,96,"..","..",13,"..","..",212,159,"..","..",53,"..","..",107,68,"..","..",39,"..","..",303,191,"..","..",112,"..","..",59,28,"..","..",32,"..","..",279,141,"..","..",138,"..","..",48,30,"..","..",19,"..","..",2216,1431,1791,1727,785,1127,1131
"2014M06",69,50,"..","..",19,"..","..",473,285,"..","..",188,"..","..",160,128,"..","..",32,"..","..",168,116,"..","..",52,"..","..",57,48,"..","..",10,"..","..",90,80,"..","..",11,"..","..",182,135,"..","..",47,"..","..",78,50,"..","..",28,"..","..",246,164,"..","..",82,"..","..",42,22,"..","..",20,"..","..",277,135,"..","..",143,"..","..",31,22,"..","..",9,"..","..",1875,1234,1677,1732,641,1127,1137
"2014M07",75,55,"..","..",20,"..","..",505,313,"..","..",192,"..","..",188,149,"..","..",38,"..","..",221,158,"..","..",63,"..","..",69,58,"..","..",10,"..","..",138,119,"..","..",19,"..","..",208,153,"..","..",55,"..","..",88,59,"..","..",29,"..","..",315,211,"..","..",104,"..","..",57,29,"..","..",28,"..","..",469,199,"..","..",271,"..","..",40,27,"..","..",13,"..","..",2373,1531,1729,1736,842,1160,1147
"2014M08",70,48,"..","..",22,"..","..",525,313,"..","..",212,"..","..",167,131,"..","..",36,"..","..",188,133,"..","..",55,"..","..",60,50,"..","..",10,"..","..",124,109,"..","..",16,"..","..",200,150,"..","..",50,"..","..",77,49,"..","..",28,"..","..",290,186,"..","..",104,"..","..",51,26,"..","..",25,"..","..",420,183,"..","..",236,"..","..",38,26,"..","..",12,"..","..",2209,1403,1731,1739,806,1158,1159
